name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
SYSTANE GEL 10ML,,ALCON LABORATORIES.,,,,29309040,12,,450.71,,631,,,
SYSTANE ULTRA DROP 10ML,,ALCON LABORATORIES.,,,,3004,12,,423.2,,591,,,
TRAVATAN DROP 5ML,,ALCON LABORATORIES.,,,,33049029,12,,665.74,,932,,,
VIGAMOX EYE DROP 5 ML,,ALCON LABORATORIES.,,,,3004,12,,307.51,,430.5,,,
AL5ZYME CAPSULES 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,60.07,,84.1,,,
AL5ZYME LIQUID 100ML,,ALEMBIC CHEMICAL & MEGACARE,,,,2106,18,,90.85,,134,,,
ASCAL GOLD 1LIT,,ALEMBIC CHEMICAL & MEGACARE,,,,30063004,0,,176,,265,,,
AZITHRAL 5D TAB 1*5S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,91.29,,118.6,,,
AZITHRAL XL 100SY 15ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,36.22,,50.7,,,
AZITHRAL XL 200 SY 30ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,86.08,,114.24,,,
AZITHRAL-200LIQ 15ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,40.8,,57.12,,,
"BLADMIR 50MG 10,S",,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,272.78,,381.9,,,
BROZEET LS DROP 15ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,35.18,,49.25,,,
BROZEET LS SYP 100ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,93,,130.2,,,
BROZEET-SYP 100ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,60.61,,84.85,,,
CLOFF 125MG SYP 30ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,97.2,,136.08,,,
CRINA NCR 10MG 10,,ALEMBIC CHEMICAL & MEGACARE,,,,29309040,12,,154,,215.6,,,
DARIF 7.5MG 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,242.86,,340,,,
DELTON 60MG CAP 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,147.82,,206.95,,,
EPHEDREX PLUS 100ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,51.93,,72.7,,,
ETERNEX M 500 10,,ALEMBIC CHEMICAL & MEGACARE,,,,3003,12,,151.29,,211.8,,,
FREEGO POWDER 150GM,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,226.5,,317.1,,,
FUROBID-500 TAB 4S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,105.68,,147.95,,,
GESTOFIT SR 200MG 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,266.97,,373.75,,,
GESTOFIT SR 300 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,380.08,,498.85,,,
HERMIN ORAL 5MG 5GM,,ALEMBIC CHEMICAL & MEGACARE,,,,30049099,12,,54.14,,75.8,,,
LAVETA M SYP 60ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,72.22,,101.1,,,
LAVETA M TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,173.15,,242.4,,,
LAVETA SYP 30ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,80.86,,113.2,,,
MAGADAL SYP 200ML,,ALEMBIC CHEMICAL & MEGACARE,,,,30042099,12,,34.65,,48.32,,,
MAGADOL-TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,51.46,,72.05,,,
MOXOFT EYE DROP 5ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,127.5,,178.5,,,
PANPLUS-40 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,46.53,,60.45,,,
REKOOL L TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,161.86,,226.6,,,
REVAS H TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,64.57,,90.4,,,
RICHER CR TABLET 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,98.46,,137.85,,,
ROSAVE 10MG 15,,ALEMBIC CHEMICAL & MEGACARE,,,,29309040,12,,250,,350,,,
TELLZY 40MG 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,71.76,,100.46,,,
TELLZY AM 101S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,193.72,,271.2,,,
TELLZY CH 40MG 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,143.1,,200.35,,,
TELLZY RS TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,76.45,,99.33,,,
TELLZY-H 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,127.57,,178.6,,,
"VEHYCAL XT TAB 15,S",,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,224.29,,314,,,
"VOAG L TAB 10,S",,ALEMBIC CHEMICAL & MEGACARE,,,,30042099,12,,132.14,,185,,,
"VOAGE MS 500 15,S",,ALEMBIC CHEMICAL & MEGACARE,,,,30042099,12,,203.57,,285,,,
WIKORYL AF DROPS 10ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,47.57,,66.6,,,
WIKORYL AF SYP 60ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,35.82,,50.15,,,
ZEET-EXP 100ML,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,95.37,,133.5,,,
ZOFIX 200 TAB 10S,,ALEMBIC CHEMICAL & MEGACARE,,,,3004,12,,58.07,,81.3,,,
"ALMOX 250MG CAP 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,17.42,,40.99,,,
"ALMOX CV 625 10,S",,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,67,,204.94,,,
ALPROVIT POW 200GM,,ALKEM - BERGEN HEALTH CARE,,,,3004,18,,283.39,,418,,,
AMITAX 500 INJ 2ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,5,,68.95,,90.5,,,
"ATOZ AMINO TAB 15,S",,ALKEM - BERGEN HEALTH CARE,,,,3005,18,,152.55,,225,,,
BISOHEART 5TAB 10,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,73.46,,102.85,,,
CARIYA TAB 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,244.07,,360,,,
"CLAVAM 1G 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,264.29,,370,,,
"CLAVAM XR TAB 10,S",,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,496.42,,695,,,
CLAVPOD 325 10,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,277.14,,388,,,
COSVATE GM ++CREAM 20GM,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,58.1,,81.33,,,
CRANVOID SOLUTION 200ML,,ALKEM - BERGEN HEALTH CARE,,,,2923,18,,200,,295,,,
"DAPANORM M10 FORTE 10TAB 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,113.57,,159,,,
DAPANORM TRIO TAB 10S,,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,169.65,,237.5,,,
"DEPAXIL CR 25MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,195,,273,,,
DIGIPEN DROP 15ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,85,,119,,,
DIGIPEN SYP 200ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,101.43,,142,,,
DILZEM 30 MGTAB,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,32.15,,45.01,,,
"DYDROSURE 10MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,473.54,,663,,,
ECOD PLUS 15S,,ALKEM - BERGEN HEALTH CARE,,,,3004,18,,200,,295,,,
"ENZOCORT 6MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,2202,12,,147.14,,206,,,
"ES OMEPRAZ DSR 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,25,,105,,,
GEMCAL CAP 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,271.43,,380,,,
GEMCAL D3 CAP 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,155,,217,,,
"GEMCAL KIT TAB 7,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,202.14,,283,,,
"GEMCAL XT 15,S",,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,176.78,,247.5,,,
GLUCOBAY M 50 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,133.57,,187,,,
"GLUCORYL M1 15,S",,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,124.29,,174,,,
GLUCORYL MV2 15,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,264.29,,370,,,
GLUCORYL-M1 FORTE 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,120,,168,,,
INDIKOF LS 60ML 60ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,66.43,,93,,,
"JUPIROS GOLD 10 TAB 10,S",,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,165.71,,232,,,
JUPIROS-10MG 10,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,150.71,,211,,,
"JUPIROS-A 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,72.5,,101.5,,,
LINAPRIDE 5GM 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,92.14,,129,,,
MACBRITE-D3 CAP,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,47.7,,66.79,,,
MAXVOID 8 15TAB,,ALKEM - BERGEN HEALTH CARE,,,,3003,12,,414.29,,580,,,
"MAXVOID PLUS 8MG 15,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,582.15,,815,,,
MEROSURE O ER 300MG 10TAB,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,735.12,,1235,,,
MEROSURE O TAB 6TAB,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,603.57,,845,,,
MIGRABETA PLUS TAB 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,110.71,,155,,,
MIGRABETA TR 60MG 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,47.15,,66,,,
"MIRAKEM S 50MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,30042099,12,,375,,525,,,
MOXAM D EYE DROP 5ML,,ALKEM - BERGEN HEALTH CARE,,,,30042099,12,,51.43,,72,,,
MOXCLAV DROPS 10ML,,ALKEM - BERGEN HEALTH CARE,,,,3003,12,,77.14,,108,,,
"MYPRED 0.4 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3005,18,,70.68,,95,,,
NERVMAX ACTIVE CAP 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,130,,182,,,
"NEUROKEM 50 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,88.57,,124,,,
"NEUROKEM PLUS CAP 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,157.14,,220,,,
NEWCITA LITE 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,98.22,,137.5,,,
"NEWCITA MINI 10,S",,ALKEM - BERGEN HEALTH CARE,,,,30042099,12,,71.07,,99.5,,,
"NODIMOX PLUA 250DT 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,25,,35,,,
NODIMOX PLUS 500 10 CAP,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,47.86,,67,,,
"NOWORM 400MG 1,S",,ALKEM - BERGEN HEALTH CARE,,,,3003,12,,6.61,,9.26,,,
NURAFRESH FACE WASH 125GM,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,38,,169,,,
OMEE 20MG 20,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,20.2,,64.29,,,
OMEE MPS LIQ 170 ML,,ALKEM - BERGEN HEALTH CARE,,,,33049029,12,,26.26,,107,,,
OMEE MPS O SYP 200ML,,ALKEM - BERGEN HEALTH CARE,,,,30049099,12,,35.83,,169,,,
"OMEE TAB 150 MG 30,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,17.87,,45,,,
"OMEPRAZ D 20 20,S",,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,24.83,,220,,,
ONDEM 2MG INJ 2ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,9.55,,13.35,,,
ONDEM 4 MG 10 TAB,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,41.79,,58.51,,,
ONDEM 8MG 10,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,72.4,,101.36,,,
ONDEM MD 4 10 TAB,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,41.79,,58.51,,,
ONDERO TABS 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,119.25,,159,,,
P 40 15,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,15.63,,137,,,
PAN IV INJ 1VIAL,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,41.07,,57.49,,,
PAN N CAP 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,187.14,,262,,,
PAN RFT SY 200ML,,ALKEM - BERGEN HEALTH CARE,,,,3003,12,,142.86,,200,,,
"PANTAKINND FLUX CAP 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,106.86,,149.6,,,
PIPZO 4.5 MG 1VIAL,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,244.3,,342.01,,,
PREG CARD [BIOLIN],,ALKEM - BERGEN HEALTH CARE,,,,30022013,5,,6.9,,55,,,
PRUCROS 20MG 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,104.29,,146,,,
PRUCROS 40 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,135.71,,190,,,
"RAPEED L PLUS 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,227.86,,319,,,
"RIFAKEM 400MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,30042099,12,,270,,378,,,
"SACUVAL 50MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3001,12,,147.86,,207,,,
SIMBRINZA DROP 5ML,,ALKEM - BERGEN HEALTH CARE,,,,30049099,12,,507.17,,710,,,
SUMO GEL 30GM 30GM,,ALKEM - BERGEN HEALTH CARE,,,,33049029,12,,17.85,,150,,,
SUMO L 120MG SYP 60ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,29.06,,40.68,,,
SUMO L 650ER TAB 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,24.08,,33.71,,,
"SUMO-ACE 10TAB 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,55,,77,,,
SUMOFLAM TAB 10,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,159.29,,223,,,
SUMOL DROPS 15ML,,ALKEM - BERGEN HEALTH CARE,,,,29309040,12,,25.71,,36,,,
SUMOL PLUS DS SYP 100ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,58.93,,82.5,,,
SWICH SR 400 5 TAB,,ALKEM - BERGEN HEALTH CARE,,,,3003,12,,125.71,,176,,,
"T HEAL CAP 15,S",,ALKEM - BERGEN HEALTH CARE,,,,3005,18,,303.05,,447,,,
"TAMSUKEM D 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,353.57,,495,,,
TAXIM O 100DT 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,77.15,,108,,,
TAXIM O FORTE DRY SYP 60ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,58.31,,81.63,,,
TAXIM-AZ 100 TAB 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,138.21,,193,,,
TCPLEX SYP 120ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,0,,33,,82,,,
V&M DROPS 15ML,,ALKEM - BERGEN HEALTH CARE,,,,3005,18,,54.24,,80,,,
V&M SYP 200ML,,ALKEM - BERGEN HEALTH CARE,,,,2923,18,,142.37,,210,,,
"V&M TAB FORT 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,18,,111.87,,165,,,
"VONZAI 20MG 10,S",,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,107.14,,150,,,
XPECT D SYP 100ML,,ALKEM - BERGEN HEALTH CARE,,,,30049099,12,,85.71,,120,,,
XTRAGLO 10TAB,,ALKEM - BERGEN HEALTH CARE,,,,2923,18,,168.82,,249,,,
YEES 40 TAB 10'S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,114.29,,160,,,
ZINVIN SYP 200ML,,ALKEM - BERGEN HEALTH CARE,,,,3005,18,,22,,170,,,
ZOCEF 1.5MG 1VIAL,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,146.09,,204.5,,,
ZOCEF 125MG DRY SYP 30ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,124.13,,173.78,,,
ZOCEF 250 TAB 10S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,317.86,,445,,,
ZOCEF 500 TAB 6S,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,418.6,,586.02,,,
"ZOCEF CV 250 MG 6,S",,ALKEM - BERGEN HEALTH CARE,,,,30049099,12,,407.15,,570,,,
ZOCEF-CV DRY SYRUP 30ML,,ALKEM - BERGEN HEALTH CARE,,,,3004,12,,200,,280,,,
ACECLOFLAM XP 15TAB,,ALKEM - LABROTORIES.,,,,29309040,12,,12.15,,110,,,
ALCIPRO 500 TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,27.94,,34.65,,,
ALEVO 500MG TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,58.56,,81.98,,,
ALPROVIT ACTIVE POWDER 200GM,,ALKEM - LABROTORIES.,,,,2923,18,,283.39,,418,,,
ARNOZA 100MG TAB 10S,,ALKEM - LABROTORIES.,,,,30049099,12,,213.57,,299,,,
ATOZ DROP 15 ML,,ALKEM - LABROTORIES.,,,,3004,18,,101.7,,150,,,
ATOZ GOLD SOFT CAP 15S,,ALKEM - LABROTORIES.,,,,2106,18,,167.47,,247,,,
ATOZ NS SY 200ML,,ALKEM - LABROTORIES.,,,,2106,18,,156.61,,231,,,
ATOZ SYP 100 M.L,,ALKEM - LABROTORIES.,,,,3004,18,,85.44,,126,,,
ATOZ TAB 15SD,,ALKEM - LABROTORIES.,,,,2106,18,,130.17,,192,,,
ATOZ WOMAN 15S,,ALKEM - LABROTORIES.,,,,2106,18,,265.76,,392,,,
BISOHEART AM 5MG 10S,,ALKEM - LABROTORIES.,,,,30049099,12,,77.79,,108.9,,,
CETIRIZ SYP 30 ML,,ALKEM - LABROTORIES.,,,,3004,12,,26.66,,37.32,,,
CETIRIZ TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,11.97,,16.76,,,
CLAVAM 1.2 GM 1 VIAL,,ALKEM - LABROTORIES.,,,,3004,12,,112.51,,157.51,,,
CLAVAM 375 TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,156.07,,218,,,
CLAVAM 625 TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,148.93,,208.5,,,
CLAVAM BID DRY SYP 30 ML,,ALKEM - LABROTORIES.,,,,3004,12,,49.28,,68.99,,,
CLAVAM DROPS 10ML,,ALKEM - LABROTORIES.,,,,3004,12,,86.43,,121,,,
CLAVAM DRY SYP 30ML,,ALKEM - LABROTORIES.,,,,3004,12,,49.2,,68.88,,,
CLAVAM ES DRY SYP 50ML,,ALKEM - LABROTORIES.,,,,3004,12,,134.29,,188,,,
CLAVAM FORTE SYP 30ML,,ALKEM - LABROTORIES.,,,,3004,12,,127.15,,178,,,
CLINDAC A FOAMING F/W 50ML,,ALKEM - LABROTORIES.,,,,3304,18,,206.1,,304,,,
COLAPEP SUSP 30ML,,ALKEM - LABROTORIES.,,,,3004,12,,31.96,,44.75,,,
CORSITA M 50/1000 10S,,ALKEM - LABROTORIES.,,,,3004,12,,92.14,,129,,,
CRIZ M KID TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,41.07,,57.5,,,
CRIZ-M SYP 60ML,,ALKEM - LABROTORIES.,,,,3004,12,,82.86,,116,,,
CRIZ-M TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,123.57,,173,,,
DIGIPEN JUNIOR SYP 60ML,,ALKEM - LABROTORIES.,,,,3004,12,,109.29,,153,,,
"DIGIPEN TAB 10,S",,ALKEM - LABROTORIES.,,,,3004,18,,69.15,,102,,,
ELOSON HT 15,,ALKEM - LABROTORIES.,,,,29309040,12,,25.55,,145,,,
EMTY ORAL SOLUTION 200ML,,ALKEM - LABROTORIES.,,,,3004,5,,196.8,,258.3,,,
EMTY PEG 200 ML,,ALKEM - LABROTORIES.,,,,3004,12,,204.29,,286,,,
EMTY SY 100ML,,ALKEM - LABROTORIES.,,,,3004,5,,98.4,,129.15,,,
ENZOFLAM TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,113.59,,159,,,
ESOKEM 40MG 10S,,ALKEM - LABROTORIES.,,,,3004,12,,52.5,,73.5,,,
ESOKEM-D CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,57.85,,81,,,
EUNOZIT-10 10S,,ALKEM - LABROTORIES.,,,,3004,12,,110,,154,,,
EUNOZIT-20 CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,150,,210,,,
FACECLIN AT CREAM 15GM,,ALKEM - LABROTORIES.,,,,30049099,12,,249.86,,349.8,,,
FUNGIKEM 100 7S,,ALKEM - LABROTORIES.,,,,3004,12,,88.09,,123.33,,,
FUNGIKEM 200 1*4S,,ALKEM - LABROTORIES.,,,,3004,12,,123.33,,172.66,,,
GEMCAL DS CAP 15S,,ALKEM - LABROTORIES.,,,,3004,12,,261.07,,365.5,,,
GEMCAL GRO SUSP. 200ML,,ALKEM - LABROTORIES.,,,,3004,12,,89.64,,125.5,,,
GEMCAL P SUSPENSION 150ML,,ALKEM - LABROTORIES.,,,,3004,12,,86.43,,121,,,
GEMCAL PLUS CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,294.3,,412,,,
GEMCAL SYP 100ML,,ALKEM - LABROTORIES.,,,,3004,12,,102.86,,144,,,
"GLIZID TOTALP15 TAB 10,S",,ALKEM - LABROTORIES.,,,,3004,12,,92.66,,129.73,,,
GLUCORYL-MV 1 15S,,ALKEM - LABROTORIES.,,,,3004,12,,192.15,,269,,,
GLUCORYL-MV2 10S,,ALKEM - LABROTORIES.,,,,3004,12,,264.29,,370,,,
"GLUVILDA M 1000 15,S",,ALKEM - LABROTORIES.,,,,30049099,12,,107.86,,151,,,
HEMFER DROP 15ML,,ALKEM - LABROTORIES.,,,,3004,12,,57.14,,80,,,
HEMFER INJ. 3ML,,ALKEM - LABROTORIES.,,,,3004,12,,177.03,,230,,,
HEMFER KID SY 60ML,,ALKEM - LABROTORIES.,,,,3004,12,,41.79,,58.5,,,
HEMFER SYP 200ML,,ALKEM - LABROTORIES.,,,,3004,12,,152.88,,214,,,
HEMFER-XT TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,123.21,,172.5,,,
INDIKOF LS SYRUP 100ML,,ALKEM - LABROTORIES.,,,,29309040,12,,82.14,,126,,,
ITRATUF 100MG CAP 7S,,ALKEM - LABROTORIES.,,,,3004,12,,166.08,,232.5,,,
ITRATUF SOLUTION 100ML,,ALKEM - LABROTORIES.,,,,3004,12,,321.43,,450,,,
KOJIGLO GEL 15GM,,ALKEM - LABROTORIES.,,,,3004,18,,156.61,,231,,,
LEVENUE 500 10S,,ALKEM - LABROTORIES.,,,,3004,12,,158.52,,221.93,,,
LILITUF CREAM 15GM,,ALKEM - LABROTORIES.,,,,3004,12,,146.43,,205,,,
LILITUF LOTION 15ML,,ALKEM - LABROTORIES.,,,,3004,12,,146.43,,205,,,
LILITUF-XL CREAM 30GM,,ALKEM - LABROTORIES.,,,,3004,12,,250,,350,,,
LINCEF TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,285.71,,400,,,
LINOKEM-600 10S,,ALKEM - LABROTORIES.,,,,3004,12,,154.11,,215.76,,,
LYSOFLAM AQ INJ 3ML,,ALKEM - LABROTORIES.,,,,3004,12,,10.19,,14.27,,,
MELBID SOLUTION 2ML,,ALKEM - LABROTORIES.,,,,3004,12,,400,,560,,,
MELBILD SOLUTION 5ML,,ALKEM - LABROTORIES.,,,,3004,12,,742.86,,1040,,,
MIGRABETA 10MG TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,9.36,,12.29,,,
MIGRABETA TR 20 10S,,ALKEM - LABROTORIES.,,,,3004,12,,25.6,,35.84,,,
MIGRABETA TR 40 10 TAB,,ALKEM - LABROTORIES.,,,,3004,12,,39.24,,56.45,,,
MOVACE P 10 TAB,,ALKEM - LABROTORIES.,,,,3004,12,,30.1,,39.5,,,
MOVACE SP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,49.64,,69.5,,,
"NEWCITA PLUS TAB 10,S",,ALKEM - LABROTORIES.,,,,3004,12,,152.14,,213,,,
NOVOGERMINA SUSPENSION 5ML,,ALKEM - LABROTORIES.,,,,3004,12,,37.86,,53,,,
NOWARM PLUS TAB 1S,,ALKEM - LABROTORIES.,,,,3004,12,,12.81,,17.93,,,
NUTRIHALE SYP 1ML,,ALKEM - LABROTORIES.,,,,30049099,12,,157.14,,220,,,
OCYPRO 4 10,,ALKEM - LABROTORIES.,,,,29309040,12,,1,,20,,,
OLESOFT CREME 60GM,,ALKEM - LABROTORIES.,,,,3004,12,,102.14,,143,,,
OLESOFT LOTION 200ML,,ALKEM - LABROTORIES.,,,,3004,12,,385.73,,540,,,
OLESOFT MAX CREAM 125GM,,ALKEM - LABROTORIES.,,,,3004,12,,202.86,,284,,,
OMEE D 20,,ALKEM - LABROTORIES.,,,,29309040,12,,25.07,,230,,,
OXEMIA 100MG 8,,ALKEM - LABROTORIES.,,,,3004,12,,942.86,,1320,,,
PACIMOL DROPS 15ML,,ALKEM - LABROTORIES.,,,,30049099,12,,25.9,,36.25,,,
PAN 20 MG 10 TAB,,ALKEM - LABROTORIES.,,,,3004,12,,90,,126,,,
PAN 20MG MD TAB 10S,,ALKEM - LABROTORIES.,,,,3004,12,,90,,126,,,
PAN 40 INJ 1V,,ALKEM - LABROTORIES.,,,,3004,12,,41.06,,57.49,,,
PAN 40MG TAB 15S,,ALKEM - LABROTORIES.,,,,3004,12,,121.43,,170,,,
PAN D CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,181.43,,254,,,
PAN IT CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,130.71,,183,,,
PAN JUNIOR 10S,,ALKEM - LABROTORIES.,,,,3004,12,,67.86,,95,,,
PAN MPS SY 200ML,,ALKEM - LABROTORIES.,,,,3004,12,,89.29,,125,,,
PAN-L CAP 10S,,ALKEM - LABROTORIES.,,,,3004,12,,205.72,,288,,,
PENTANERV-M 10S,,ALKEM - LABROTORIES.,,,,3004,12,,107.14,,150,,,
PENTANERV-NT TAB 15S,,ALKEM - LABROTORIES.,,,,30042099,12,,290.72,,407,,,
PRATHAM 100 REDIUSE 1*15ML,,ALKEM - LABROTORIES.,,,,3004,12,,19.92,,26.15,,,
PRATHAM 500 TAB 3S,,ALKEM - LABROTORIES.,,,,3004,12,,94.26,,131.97,,,
PRATHAM-200 REDIUSE 15ML,,ALKEM - LABROTORIES.,,,,3004,12,,33.44,,46.82,,,
