name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
"JUPIROS-A 10,S",,,,,,3001,12,,72.5,,101.5,0,,
LINAPRIDE 5GM 10S,,,,,,3004,12,,92.14,,129,0,,
MACBRITE-D3 CAP,,,,,,3004,12,,47.7,,66.79,0,,
MAXVOID 8 15TAB,,,,,,3003,12,,414.29,,580,0,,
"MAXVOID PLUS 8MG 15,S",,,,,,3004,12,,582.15,,815,0,,
MEROSURE O ER 300MG 10TAB,,,,,,3004,12,,735.12,,1235,0,,
MEROSURE O TAB 6TAB,,,,,,29309040,12,,603.57,,845,0,,
MIGRABETA PLUS TAB 10S,,,,,,3004,12,,110.71,,155,0,,
MIGRABETA TR 60MG 10S,,,,,,3004,12,,47.15,,66,0,,
"MIRAKEM S 50MG 10,S",,,,,,30042099,12,,375,,525,0,,
MOXAM D EYE DROP 5ML,,,,,,30042099,12,,51.43,,72,0,,
MOXCLAV DROPS 10ML,,,,,,3003,12,,77.14,,108,0,,
"MYPRED 0.4 10,S",,,,,,3005,18,,70.68,,95,0,,
NERVMAX ACTIVE CAP 10S,,,,,,3004,12,,130,,182,0,,
"NEUROKEM 50 10,S",,,,,,3001,12,,88.57,,124,0,,
"NEUROKEM PLUS CAP 10,S",,,,,,3001,12,,157.14,,220,0,,
NEWCITA LITE 10S,,,,,,3004,12,,98.22,,137.5,0,,
"NEWCITA MINI 10,S",,,,,,30042099,12,,71.07,,99.5,0,,
"NODIMOX PLUA 250DT 10,S",,,,,,3004,12,,25,,35,0,,
NODIMOX PLUS 500 10 CAP,,,,,,3004,12,,47.86,,67,0,,
"NOWORM 400MG 1,S",,,,,,3003,12,,6.61,,9.26,0,,
NURAFRESH FACE WASH 125GM,,,,,,29309040,12,,38,,169,0,,
OMEE 20MG 20,,,,,,29309040,12,,20.2,,64.29,0,,
OMEE MPS LIQ 170 ML,,,,,,33049029,12,,26.26,,107,0,,
OMEE MPS O SYP 200ML,,,,,,30049099,12,,35.83,,169,0,,
"OMEE TAB 150 MG 30,S",,,,,,3004,12,,17.87,,45,0,,
"OMEPRAZ D 20 20,S",,,,,,29309040,12,,24.83,,220,0,,
ONDEM 2MG INJ 2ML,,,,,,3004,12,,9.55,,13.35,0,,
ONDEM 4 MG 10 TAB,,,,,,3004,12,,41.79,,58.51,0,,
ONDEM 8MG 10,,,,,,29309040,12,,72.4,,101.36,0,,
ONDEM MD 4 10 TAB,,,,,,3004,12,,41.79,,58.51,0,,
ONDERO TABS 10S,,,,,,3004,12,,119.25,,159,0,,
P 40 15,,,,,,3004,12,,15.63,,137,0,,
PAN IV INJ 1VIAL,,,,,,3004,12,,41.07,,57.49,0,,
PAN N CAP 10'S,,,,,,3004,12,,187.14,,262,0,,
PAN RFT SY 200ML,,,,,,3003,12,,142.86,,200,0,,
"PANTAKINND FLUX CAP 10,S",,,,,,3004,12,,106.86,,149.6,0,,
PIPZO 4.5 MG 1VIAL,,,,,,3004,12,,244.3,,342.01,0,,
PREG CARD [BIOLIN],,,,,,30022013,5,,6.9,,55,0,,
PRUCROS 20MG 10'S,,,,,,3004,12,,104.29,,146,0,,
PRUCROS 40 10'S,,,,,,3004,12,,135.71,,190,0,,
"RAPEED L PLUS 10,S",,,,,,3004,12,,227.86,,319,0,,
"RIFAKEM 400MG 10,S",,,,,,30042099,12,,270,,378,0,,
"SACUVAL 50MG 10,S",,,,,,3001,12,,147.86,,207,0,,
SIMBRINZA DROP 5ML,,,,,,30049099,12,,507.17,,710,0,,
SUMO GEL 30GM 30GM,,,,,,33049029,12,,17.85,,150,0,,
SUMO L 120MG SYP 60ML,,,,,,3004,12,,29.06,,40.68,0,,
SUMO L 650ER TAB 10'S,,,,,,3004,12,,24.08,,33.71,0,,
"SUMO-ACE 10TAB 10,S",,,,,,3004,12,,55,,77,0,,
SUMOFLAM TAB 10,,,,,,29309040,12,,159.29,,223,0,,
SUMOL DROPS 15ML,,,,,,29309040,12,,25.71,,36,0,,
SUMOL PLUS DS SYP 100ML,,,,,,3004,12,,58.93,,82.5,0,,
SWICH SR 400 5 TAB,,,,,,3003,12,,125.71,,176,0,,
"T HEAL CAP 15,S",,,,,,3005,18,,303.05,,447,0,,
"TAMSUKEM D 10,S",,,,,,3004,12,,353.57,,495,0,,
TAXIM O 100DT 10'S,,,,,,3004,12,,77.15,,108,0,,
TAXIM O FORTE DRY SYP 60ML,,,,,,3004,12,,58.31,,81.63,0,,
TAXIM-AZ 100 TAB 10S,,,,,,3004,12,,138.21,,193,0,,
TCPLEX SYP 120ML,,,,,,3004,0,,33,,82,0,,
V&M DROPS 15ML,,,,,,3005,18,,54.24,,80,0,,
V&M SYP 200ML,,,,,,2923,18,,142.37,,210,0,,
"V&M TAB FORT 10,S",,,,,,3004,18,,111.87,,165,0,,
"VONZAI 20MG 10,S",,,,,,3004,12,,107.14,,150,0,,
XPECT D SYP 100ML,,,,,,30049099,12,,85.71,,120,0,,
XTRAGLO 10TAB,,,,,,2923,18,,168.82,,249,0,,
YEES 40 TAB 10'S,,,,,,3004,12,,114.29,,160,0,,
ZINVIN SYP 200ML,,,,,,3005,18,,22,,170,0,,
ZOCEF 1.5MG 1VIAL,,,,,,3004,12,,146.09,,204.5,0,,
ZOCEF 125MG DRY SYP 30ML,,,,,,3004,12,,124.13,,173.78,0,,
ZOCEF 250 TAB 10S,,,,,,3004,12,,317.86,,445,0,,
ZOCEF 500 TAB 6S,,,,,,3004,12,,418.6,,586.02,0,,
"ZOCEF CV 250 MG 6,S",,,,,,30049099,12,,407.15,,570,0,,
ZOCEF-CV DRY SYRUP 30ML,,,,,,3004,12,,200,,280,0,,
ACECLOFLAM XP 15TAB,,,,,,29309040,12,,12.15,,110,0,,
ALCIPRO 500 TAB 10S,,,,,,3004,12,,27.94,,34.65,0,,
ALEVO 500MG TAB 10S,,,,,,3004,12,,58.56,,81.98,0,,
ALPROVIT ACTIVE POWDER 200GM,,,,,,2923,18,,283.39,,418,0,,
ARNOZA 100MG TAB 10S,,,,,,30049099,12,,213.57,,299,0,,
ATOZ DROP 15 ML,,,,,,3004,18,,101.7,,150,0,,
ATOZ GOLD SOFT CAP 15S,,,,,,2106,18,,167.47,,247,0,,
ATOZ NS SY 200ML,,,,,,2106,18,,156.61,,231,0,,
ATOZ SYP 100 M.L,,,,,,3004,18,,85.44,,126,0,,
ATOZ TAB 15SD,,,,,,2106,18,,130.17,,192,0,,
ATOZ WOMAN 15S,,,,,,2106,18,,265.76,,392,0,,
BISOHEART AM 5MG 10S,,,,,,30049099,12,,77.79,,108.9,0,,
CETIRIZ SYP 30 ML,,,,,,3004,12,,26.66,,37.32,0,,
CETIRIZ TAB 10S,,,,,,3004,12,,11.97,,16.76,0,,
CLAVAM 1.2 GM 1 VIAL,,,,,,3004,12,,112.51,,157.51,0,,
CLAVAM 375 TAB 10S,,,,,,3004,12,,156.07,,218,0,,
CLAVAM 625 TAB 10S,,,,,,3004,12,,148.93,,208.5,0,,
CLAVAM BID DRY SYP 30 ML,,,,,,3004,12,,49.28,,68.99,0,,
CLAVAM DROPS 10ML,,,,,,3004,12,,86.43,,121,0,,
CLAVAM DRY SYP 30ML,,,,,,3004,12,,49.2,,68.88,0,,
CLAVAM ES DRY SYP 50ML,,,,,,3004,12,,134.29,,188,0,,
CLAVAM FORTE SYP 30ML,,,,,,3004,12,,127.15,,178,0,,
CLINDAC A FOAMING F/W 50ML,,,,,,3304,18,,206.1,,304,0,,
COLAPEP SUSP 30ML,,,,,,3004,12,,31.96,,44.75,0,,
CORSITA M 50/1000 10S,,,,,,3004,12,,92.14,,129,0,,
CRIZ M KID TAB 10S,,,,,,3004,12,,41.07,,57.5,0,,
CRIZ-M SYP 60ML,,,,,,3004,12,,82.86,,116,0,,
CRIZ-M TAB 10S,,,,,,3004,12,,123.57,,173,0,,
DIGIPEN JUNIOR SYP 60ML,,,,,,3004,12,,109.29,,153,0,,
"DIGIPEN TAB 10,S",,,,,,3004,18,,69.15,,102,0,,
ELOSON HT 15,,,,,,29309040,12,,25.55,,145,0,,
EMTY ORAL SOLUTION 200ML,,,,,,3004,5,,196.8,,258.3,0,,
EMTY PEG 200 ML,,,,,,3004,12,,204.29,,286,0,,
EMTY SY 100ML,,,,,,3004,5,,98.4,,129.15,0,,
ENZOFLAM TAB 10S,,,,,,3004,12,,113.59,,159,0,,
ESOKEM 40MG 10S,,,,,,3004,12,,52.5,,73.5,0,,
ESOKEM-D CAP 10S,,,,,,3004,12,,57.85,,81,0,,
EUNOZIT-10 10S,,,,,,3004,12,,110,,154,0,,
EUNOZIT-20 CAP 10S,,,,,,3004,12,,150,,210,0,,
FACECLIN AT CREAM 15GM,,,,,,30049099,12,,249.86,,349.8,0,,
FUNGIKEM 100 7S,,,,,,3004,12,,88.09,,123.33,0,,
FUNGIKEM 200 1*4S,,,,,,3004,12,,123.33,,172.66,0,,
GEMCAL DS CAP 15S,,,,,,3004,12,,261.07,,365.5,0,,
GEMCAL GRO SUSP. 200ML,,,,,,3004,12,,89.64,,125.5,0,,
GEMCAL P SUSPENSION 150ML,,,,,,3004,12,,86.43,,121,0,,
GEMCAL PLUS CAP 10S,,,,,,3004,12,,294.3,,412,0,,
GEMCAL SYP 100ML,,,,,,3004,12,,102.86,,144,0,,
"GLIZID TOTALP15 TAB 10,S",,,,,,3004,12,,92.66,,129.73,0,,
GLUCORYL-MV 1 15S,,,,,,3004,12,,192.15,,269,0,,
GLUCORYL-MV2 10S,,,,,,3004,12,,264.29,,370,0,,
"GLUVILDA M 1000 15,S",,,,,,30049099,12,,107.86,,151,0,,
HEMFER DROP 15ML,,,,,,3004,12,,57.14,,80,0,,
HEMFER INJ. 3ML,,,,,,3004,12,,177.03,,230,0,,
HEMFER KID SY 60ML,,,,,,3004,12,,41.79,,58.5,0,,
HEMFER SYP 200ML,,,,,,3004,12,,152.88,,214,0,,
HEMFER-XT TAB 10S,,,,,,3004,12,,123.21,,172.5,0,,
INDIKOF LS SYRUP 100ML,,,,,,29309040,12,,82.14,,126,0,,
ITRATUF 100MG CAP 7S,,,,,,3004,12,,166.08,,232.5,0,,
ITRATUF SOLUTION 100ML,,,,,,3004,12,,321.43,,450,0,,
KOJIGLO GEL 15GM,,,,,,3004,18,,156.61,,231,0,,
LEVENUE 500 10S,,,,,,3004,12,,158.52,,221.93,0,,
LILITUF CREAM 15GM,,,,,,3004,12,,146.43,,205,0,,
LILITUF LOTION 15ML,,,,,,3004,12,,146.43,,205,0,,
LILITUF-XL CREAM 30GM,,,,,,3004,12,,250,,350,0,,
LINCEF TAB 10S,,,,,,3004,12,,285.71,,400,0,,
LINOKEM-600 10S,,,,,,3004,12,,154.11,,215.76,0,,
LYSOFLAM AQ INJ 3ML,,,,,,3004,12,,10.19,,14.27,0,,
MELBID SOLUTION 2ML,,,,,,3004,12,,400,,560,0,,
MELBILD SOLUTION 5ML,,,,,,3004,12,,742.86,,1040,0,,
MIGRABETA 10MG TAB 10S,,,,,,3004,12,,9.36,,12.29,0,,
MIGRABETA TR 20 10S,,,,,,3004,12,,25.6,,35.84,0,,
MIGRABETA TR 40 10 TAB,,,,,,3004,12,,39.24,,56.45,0,,
MOVACE P 10 TAB,,,,,,3004,12,,30.1,,39.5,0,,
MOVACE SP 10S,,,,,,3004,12,,49.64,,69.5,0,,
"NEWCITA PLUS TAB 10,S",,,,,,3004,12,,152.14,,213,0,,
NOVOGERMINA SUSPENSION 5ML,,,,,,3004,12,,37.86,,53,0,,
NOWARM PLUS TAB 1S,,,,,,3004,12,,12.81,,17.93,0,,
NUTRIHALE SYP 1ML,,,,,,30049099,12,,157.14,,220,0,,
OCYPRO 4 10,,,,,,29309040,12,,1,,20,0,,
OLESOFT CREME 60GM,,,,,,3004,12,,102.14,,143,0,,
OLESOFT LOTION 200ML,,,,,,3004,12,,385.73,,540,0,,
OLESOFT MAX CREAM 125GM,,,,,,3004,12,,202.86,,284,0,,
OMEE D 20,,,,,,29309040,12,,25.07,,230,0,,
OXEMIA 100MG 8,,,,,,3004,12,,942.86,,1320,0,,
PACIMOL DROPS 15ML,,,,,,30049099,12,,25.9,,36.25,0,,
PAN 20 MG 10 TAB,,,,,,3004,12,,90,,126,0,,
PAN 20MG MD TAB 10S,,,,,,3004,12,,90,,126,0,,
PAN 40 INJ 1V,,,,,,3004,12,,41.06,,57.49,0,,
PAN 40MG TAB 15S,,,,,,3004,12,,121.43,,170,0,,
PAN D CAP 10S,,,,,,3004,12,,181.43,,254,0,,
PAN IT CAP 10S,,,,,,3004,12,,130.71,,183,0,,
PAN JUNIOR 10S,,,,,,3004,12,,67.86,,95,0,,
PAN MPS SY 200ML,,,,,,3004,12,,89.29,,125,0,,
PAN-L CAP 10S,,,,,,3004,12,,205.72,,288,0,,
PENTANERV-M 10S,,,,,,3004,12,,107.14,,150,0,,
PENTANERV-NT TAB 15S,,,,,,30042099,12,,290.72,,407,0,,
PRATHAM 100 REDIUSE 1*15ML,,,,,,3004,12,,19.92,,26.15,0,,
PRATHAM 500 TAB 3S,,,,,,3004,12,,94.26,,131.97,0,,
PRATHAM-200 REDIUSE 15ML,,,,,,3004,12,,33.44,,46.82,0,,
PROCTO CLYSIS 100ML,,,,,,3004,12,,9.5,,62,0,,
PROWEL ORAL SYP 30ML,,,,,,2106,18,,36.75,,54.21,0,,
PRUSTAT TAB 10S,,,,,,3004,12,,70.71,,99,0,,
RAPEED 20 10 TAB,,,,,,3004,12,,46.07,,64.5,0,,
RAPEED L CAP 10S,,,,,,3004,12,,227.88,,319,0,,
RAPEED-D CAP 10S,,,,,,3004,12,,105.71,,148,0,,
RENOCIA TAB ALKEM,,,,,,2106,18,,126.78,,187,0,,
RONFLOX 200 10S,,,,,,3004,12,,14.28,,77,0,,
SAFTOIN 100MG TAB 10S,,,,,,3004,12,,52.48,,73.47,0,,
SATROGYL 300MG TAB 10S,,,,,,3004,12,,103.57,,145,0,,
SATROGYL O TAB 10 TAB,,,,,,3004,12,,128.58,,180,0,,
SATROGYL-O SYP 60ML,,,,,,3004,12,,89.29,,125,0,,
SUMO L DROP 15ML,,,,,,3004,12,,25.71,,36,0,,
SUMO TAB 15S,,,,,,3004,12,,116.43,,163,0,,
SUMO-L PLUS SY 60ML,,,,,,3004,12,,36.07,,50.5,0,,
SUMOCOLD TAB 10S,,,,,,3004,12,,35.36,,49.5,0,,
SUMOL 120 SYP 60ML,,,,,,3004,12,,29.06,,40.68,0,,
SUMOL 650 TAB 10S,,,,,,3004,12,,24,,33.6,0,,
SUMOL DS SUSP 60ML,,,,,,3004,12,,32.64,,45.7,0,,
SWICH CV 100 SY 30ML,,,,,,3004,12,,149.3,,209,0,,
SWICH CV-325 10S,,,,,,3004,12,,290.72,,407,0,,
SWICH DROP 10ML,,,,,,3004,12,,75.72,,106,0,,
SWICH O TAB 10S,,,,,,3004,12,,131.79,,184.5,0,,
TACROVERA 3% CREAM 10GM,,,,,,3004,12,,85,,119,0,,
TACROVERA FORTE 1/ OINT 10GM,,,,,,3004,12,,216.07,,302.5,0,,
TAXIM 125 INJ 1V,,,,,,3004,12,,12.3,,16.4,0,,
TAXIM 250 INJ. 1V,,,,,,3004,12,,12.28,,16.37,0,,
TAXIM 500 INJ. 1VIAL,,,,,,3004,12,,15.63,,20.84,0,,
TAXIM O SYP 30ML 30ML,,,,,,3004,12,,39.69,,55.57,0,,
TAXIM O 100 TAB 10S,,,,,,3004,12,,70.72,,99,0,,
TAXIM O 200 TAB 10S,,,,,,3004,12,,79.57,,111.39,0,,
TAXIM O CV SYP 1*30ML,,,,,,3004,12,,83.57,,117,0,,
TAXIM O DROP 15ML,,,,,,3004,12,,62.85,,88,0,,
TAXIM O DT 50 TAB 10S,,,,,,3004,12,,65,,91,0,,
TAXIM-AZ 200MG 10S,,,,,,3004,12,,216.07,,302.5,0,,
TAXIM-O FORTE SYP 30ML,,,,,,3004,12,,57.31,,81.63,0,,
TAXIM-OF TAB 10S,,,,,,3004,12,,163.93,,229.5,0,,
TAXIM-OZ TAB 6S,,,,,,3004,12,,180.71,,253,0,,
TAXIMAX 1500 INJ 1V,,,,,,3004,12,,35.44,,49.5,0,,
"TEGLIPTIN M1000 15,S",,,,,,3003,12,,173.57,,243,0,,
TERBIKEM 250MG 7S,,,,,,3004,12,,101.6,,132,0,,
TOFZA XR TAB 10S,,,,,,3004,12,,464.29,,650,0,,
TRINERVE CAP 10 CAP,,,,,,3004,12,,92.14,,129,0,,
TRINERVE FORTE CAP 10S,,,,,,3004,12,,125,,175,0,,
TRINERVE LC TAB 10S,,,,,,3004,12,,145.71,,204,0,,
TRUMP D SYP 100ML,,,,,,3004,12,,49.25,,69.5,0,,
UPRISE D3 60K CAP 4S,,,,,,3004,12,,300.69,,420.94,0,,
UPRISE D3 60K SY 5ML,,,,,,3004,12,,60.71,,85,0,,
UPRISE D3 SY 30ML,,,,,,3004,12,,62.64,,87.7,0,,
URSOKEM 150MG 10S,,,,,,3004,5,,104.76,,137.5,0,,
URSOKEM PLUS TAB 10S,,,,,,3004,12,,267.86,,375,0,,
URSOKEM-300 TAB 10S,,,,,,3004,5,,176,,231,0,,
V & M TABLETS 1*15S,,,,,,3004,18,,117.85,,165,0,,
VALKEM OD 250MG TAB 10S,,,,,,3004,12,,46.48,,61,0,,
XONE 1 GM INJ 1V,,,,,,3004,12,,49.91,,69.87,0,,
XONE 250 INJ 1V,,,,,,3004,12,,21.34,,27.71,0,,
XONE 500 INJ 1 VIAL,,,,,,3004,12,,31.99,,44.78,0,,
XONE-O TAB 10S,,,,,,3004,12,,220,,308,0,,
XPECT A SYP 100ML,,,,,,3004,12,,44.57,,58.5,0,,
XPECT B SYP 100ML,,,,,,3004,12,,97.86,,137,0,,
YES-D CAP 10S,,,,,,3004,12,,150.71,,211,0,,
ZADONASE tab 10S,,,,,,3004,12,,102.14,,143,0,,
ZITHIUM O TAB 10S,,,,,,3004,12,,120,,168,0,,
ZOCEF CV 125SY 30ML,,,,,,3004,12,,145.36,,203.2,0,,
ZOCEF CV 500MG 6S,,,,,,3004,12,,407.14,,570,0,,
ALPROVIT PLUS SYP. 200ML,,,,,,3004,12,,145,,203,0,,
"DAPANORM L 10 10,S",,,,,,3004,12,,125,,175,0,,
NOWORM SYP 10ML,,,,,,3004,12,,14.32,,20.05,0,,
NOWORM TAB 1S,,,,,,3004,12,,6.82,,9.54,0,,
"PENTANERV SR 450G 10,S",,,,,,29309040,12,,285,,399,0,,
PULMOSMART 200MG INHALER 1P.C,,,,,,3004,12,,284.16,,397.82,0,,
SORBACID SYP 170ML,,,,,,3004,12,,57.86,,81,0,,
SWICH 100 SY 30ML,,,,,,3004,12,,142.87,,200,0,,
SWICH 100 TAB 6S,,,,,,3004,12,,85,,119,0,,
SWICH 200 TAB 10S,,,,,,3004,12,,157.15,,220,0,,
SWICH 50 SYP 30 ML,,,,,,3004,12,,94.29,,126,0,,
SWICH CV-50 SYP 30ML,,,,,,3004,12,,103.6,,145,0,,
SWICH DT 100 10 TAB,,,,,,3004,12,,85,,119,0,,
TAXIM O 400MG 10,,,,,,3004,12,,176.79,,247.5,0,,
ALTHROCIN 250 TAB 10S,,,,,,3004,12,,28.14,,39.4,0,,
ALTHROCIN 500 TAB 10S,,,,,,3004,12,,94.5,,132.3,0,,
ALTHROCIN KID TAB 10S,,,,,,3004,12,,19.93,,27.9,0,,
ALTHROCIN SYP 60ML,,,,,,3004,12,,42.4,,59.35,0,,
AZITHRAL 100MG SYP 15ML,,,,,,3004,12,,39.65,,55.5,0,,
AZITHRAL 250MG TAB 6S,,,,,,3004,12,,94.28,,131.99,0,,
AZITHRAL 500MG TAB 5S,,,,,,3004,12,,95.92,,134.28,0,,
AZITHRAL JUNIOR 10 ML,,,,,,3004,12,,17.29,,24.2,0,,
BISTREPEN INJ. 1 VIAL,,,,,,3004,12,,7.13,,8.66,0,,
BROZEET LS DROPS 15ML,,,,,,30049099,12,,60.61,,84.85,0,,
CLOFF 250MG SY 30ML,,,,,,3004,12,,197.14,,276,0,,
"CRINA NCR 15MG 10,S",,,,,,3004,12,,93.78,,131.3,0,,
EPHEDREX SYP. 100 ML,,,,,,3004,12,,52.75,,73.85,0,,
ETERNEX-T 10S,,,,,,3004,12,,92.29,,129.2,0,,
ETRIK 90 TAB 10S,,,,,,3004,12,,84.05,,109.2,0,,
"GERIFLO D CAP 30,S",,,,,,3004,12,,747.14,,1046,0,,
GLZ PLUS 10 TAB,,,,,,3004,12,,69.97,,97.95,0,,
INTAVITA NH 100ML 100ML,,,,,,3004,12,,148,,185,0,,
"ISOFIT 10MG 10,S",,,,,,30049099,12,,427.86,,599,0,,
LAVETA 5 10 TAB,,,,,,3004,12,,75.86,,106.2,0,,
LAVETA A 10 TAB,,,,,,3004,12,,52.5,,68.9,0,,
LIVOTAS 200ML 200ML,,,,,,3004,12,,55,,80,0,,
LIVOTAS 500ML 500ML,,,,,,3004,0,,140,,175,0,,
MOXOFT LP DROP 5 ML,,,,,,30049099,12,,142.14,,199,0,,
REKOOL 20 10 TAB,,,,,,3004,12,,139.08,,194.7,0,,
REKOOL D CAP 10 CAP,,,,,,3004,12,,143.36,,200.7,0,,
ROXID 150 TAB 10S,,,,,,3004,12,,151.02,,211.4,0,,
ROXID 300 10S,,,,,,3004,12,,167.61,,234.65,0,,
ROXID KID TAB 10S,,,,,,3004,12,,39.13,,50.84,0,,
ROXID SY 60ML,,,,,,3004,12,,107.14,,149.99,0,,
ROXID SYP 30ML,,,,,,3004,12,,58.86,,82.4,0,,
"UNIMYCIN BOLUS 4,S",,,,,,3004,12,,56.6,,80,0,,
VELDROP LUBRICAN 0.5 10 ML,,,,,,30049099,12,,98.31,,140.11,0,,
"WINGS-COOL-CANDY-MIX JAR 1,JAR",,,,,,3004,12,,80,,245,0,,
ZOFIX-O TAB 10S,,,,,,3004,12,,107.86,,151,0,,
ACKLOGAL SP 16-NO,,,,,,3004,12,,14.4,,125,0,,
ACULAR LS EYE DROP 5ML,,,,,,3004,12,,110.82,,155.15,0,,
ALPHAGAN P 5 ML,,,,,,3004,12,,238.55,,333.96,0,,
ALPHAGAN(Z) EYE DROP 5ML,,,,,,3004,12,,234.12,,304.16,0,,
COMBIGAN E/D 5ML,,,,,,3004,12,,302.37,,423.31,0,,
EXOCIN EYE DROPS 5 ML,,,,,,3004,12,,41.8,,58.52,0,,
FLUR EYE DROP 5 ML,,,,,,3004,12,,104.95,,146.93,0,,
FML EYE DROP 5 ML,,,,,,3004,12,,73.76,,95.83,0,,
FOLEY BALLOON CATHETER 16 16,,,,,,3004,12,,25,,190,0,,
GENTICYN EYE DROP 5ML,,,,,,3004,12,,6.56,,9.18,0,,
GLIPYMET 500 TAB 15S,,,,,,3004,12,,106.36,,148.9,0,,
GLUCOMOL 0.5% 5 ML,,,,,,3004,12,,57.72,,74.98,0,,
KETOMAR DROP 5ML,,,,,,3004,12,,119.18,,166.86,0,,
KETOSULF-SOAP 75GM,,,,,,3004,18,,29.42,,132.75,0,,
L-PRED OPTHAAL.SUSP. 5ML,,,,,,3004,12,,111.66,,156.33,0,,
LATOPROST RT E/D 5ML,,,,,,3004,5,,403.05,,529,0,,
OPTIVE DROP 10ML,,,,,,3004,12,,105.95,,137.64,0,,
PRED FORTE DROP 10 ML,,,,,,33049029,12,,49.65,,64.51,0,,
RANLOC-150MG 30TAB,,,,,,3004,12,,18.03,,40.99,0,,
REFRESH LIQUIGEL 15 ML,,,,,,3004,12,,105.94,,137.64,0,,
REFRESH TEARS DROPS 15 ML,,,,,,3004,12,,105.95,,137.64,0,,
TAXIM-O CV 200MG TAB 10TAB,,,,,,3004,12,,192.86,,270,0,,
TEARS PLUS E/DROP 10 ML,,,,,,3004,12,,58.57,,81.99,0,,
ZANOCIN PLUS TAB 10,,,,,,3004,12,,132.14,,185,0,,
ZYMAR DROP 5 ML,,,,,,3004,12,,50.36,,70.5,0,,
ZYMAR OINT 5GM,,,,,,3004,12,,55.96,,78.34,0,,
"ALTEN F 10 15,S",,,,,,3004,12,,133.93,,187.5,0,,
ALTONIL PLUS 3 15,,,,,,3004,12,,81.57,,114.2,0,,
"ALTONIL PLUS 5 15,S",,,,,,3004,12,,122.36,,171.3,0,,
ALTONIL SYPRUP 100ML,,,,,,2936,18,,136.49,,201.32,0,,
BELLADONNA PLASTER 1 PATA,,,,,,3004,12,,3.35,,20,0,,
"CALDRAN MAX 10TAB 10,S",,,,,,2936,18,,254.24,,375,0,,
CH MILKOMAX AD3 1 LTR,,,,,,3004,12,,127,,250,0,,
CH MILKOMAX AD3 500ML,,,,,,3004,12,,69.16,,140,0,,
"CILAPAM 10MG 15,S",,,,,,29309040,12,,96.36,,134.9,0,,
CILAPAM FORTE TAB 15'S,,,,,,3004,12,,227.59,,318.62,0,,
"CILAPAM LS 15,S",,,,,,3004,12,,150.31,,210.43,0,,
CILAPAM LS 5 15S,,,,,,3004,12,,117.86,,165,0,,
"CILAPAM PLUS 15,S",,,,,,30049099,12,,202.08,,282.91,0,,
CILAPAM PLUS 5 TAB 15'S,,,,,,3004,12,,123.59,,173.03,0,,
"CILIX 10 TAB 15,S",,,,,,3004,12,,57.04,,79.86,0,,
"CLION 10MG 15,S",,,,,,29309040,12,,115.04,,161.05,0,,
"CLONOREST LS 12.5 15,S",,,,,,3003,12,,24.12,,33.77,0,,
COR 3D CAP 10S,,,,,,3004,12,,165,,231,0,,
CRIXN SUSPN 30ML,,,,,,3004,12,,110.4,,154.56,0,,
"CYCLOTIN 10 15,S",,,,,,30049099,12,,33.36,,46.7,0,,
"D-FAX PLUS 100 15,S",,,,,,3004,12,,320.87,,449.22,0,,
"DAPALEX M 10/500MG 10,S",,,,,,3001,12,,185,,259,0,,
"DAPAZOL M 10/1000 15,S",,,,,,30042099,12,,142.61,,199.65,0,,
"DEFLAMAX 30 10,S",,,,,,3004,12,,446.08,,624.51,0,,
"DFAX PLUS 50 15,S",,,,,,30042099,12,,224.33,,314.06,0,,
"ELZYME TAB 15,S",,,,,,3004,12,,5.52,,36,0,,
EVEBACT CAP 14S,,,,,,3004,12,,156.43,,219,0,,
"FLUNORM 10 10,S",,,,,,3004,12,,41.93,,58.7,0,,
"GABAPAX 100 15,S",,,,,,30042099,12,,96.04,,134.46,0,,
GABAPAX NT 100 15,,,,,,3004,12,,109.81,,153.74,0,,
"GABAPAX NT 200 TAB 15,S",,,,,,33049029,12,,234.14,,327.8,0,,
"GABAPAX NT 400 15,S",,,,,,3004,12,,357.15,,500,0,,
GABAPAX OINT 20 MG,,,,,,3001,12,,286.57,,401.2,0,,
INTIWASH NEW 100 ML,,,,,,3004,18,,134.92,,199,0,,
"LIAM 0.50 15,S",,,,,,30049099,12,,69.03,,96.64,0,,
LOXOF OZ 10S,,,,,,3004,12,,115,,161,0,,
"METMAX 10,S",,,,,,3004,12,,202.47,,283.46,0,,
NOVASTAT 10 15S,,,,,,3004,12,,240.89,,337.25,0,,
"OLET 1.25 15,S",,,,,,3004,12,,43.67,,61.14,0,,
OSSOMIN LIQ 450 ML,,,,,,30063004,0,,115,,180,0,,
PANIDOM O TAB 10,,,,,,3004,12,,37.96,,53.14,0,,
PAXONIL 12.5 10S,,,,,,30049099,12,,227.77,,318.88,0,,
PAXONIL 25 15,,,,,,3004,12,,276.09,,386.52,0,,
PAXONIL LS 12.5 TAB 15'S,,,,,,3004,12,,194.44,,272.22,0,,
PAXONIL PLUS 12.5 15TAB,,,,,,3003,12,,219.61,,307.46,0,,
PAXONIL PLUS 25 15S,,,,,,3004,12,,263.54,,368.95,0,,
RB TONE XT TAB 10T,,,,,,3004,12,,141.07,,197.5,0,,
RECITA LD TAB 10S,,,,,,3004,12,,62.51,,87.5,0,,
